Fix Mode,SV in Fix,Week Num,Time of Week (0.01s),Latitude (1E-7 deg),Longitude (1E-7 deg),Height Above Ellipsoid (0.01 m),Height Above Sea Level (0.01 m),Geometric Dilution of Precision (0.01),Position Dilution of Precision (0.01),Horizontal Dilution of Precision (0.01),Vertical Dilution of Precision (0.01),Time Dilution of Precision (0.01),ECEF X (0.01 m),ECEF Y (0.01 m),ECEF Z (0.01 m),ECEF-VX (0.01m/s),ECEF-VY (0.01m/s),ECEF-VZ (0.01m/s),Raw Range,Frequency Offset
3,10,2153,15744209,374004146,-1221730314,12587,15817,207,179,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744219,374004146,-1221730314,12587,15817,207,179,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744229,374004146,-1221730314,12587,15817,207,179,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744239,374004146,-1221730314,12587,15817,207,179,92,154,102,-270138058,-429420075,385286610,0,0,0,,
,,,15744239.34,,,,,,,,,,,,,,,,109323,1112
3,10,2153,15744249,374004146,-1221730314,12587,15817,207,179,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744249,374004146,-1221730314,12587,15817,207,179,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744369,374004146,-1221730314,12587,15817,207,179,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744379,374004146,-1221730314,12587,15817,207,179,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744389,374004146,-1221730314,12587,15817,207,179,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744399,374004146,-1221730314,12587,15817,207,179,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744409,374004146,-1221730314,12587,15817,207,179,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744419,374004146,-1221730314,12587,15817,207,179,92,154,102,-270138058,-429420075,385286610,0,0,0,,
,,,15744420.82,,,,,,,,,,,,,,,,109325,1112
3,10,2153,15744429,374004146,-1221730314,12587,15817,207,179,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744429,374004146,-1221730314,12587,15817,207,179,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744549,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744559,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744569,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744579,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744589,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744599,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
,,,15744601.38,,,,,,,,,,,,,,,,109320,1128
3,10,2153,15744609,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744609,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744729,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744739,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744749,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744759,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744769,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744779,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
,,,15744779.56,,,,,,,,,,,,,,,,109328,1128
3,10,2153,15744789,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744789,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744909,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744919,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744929,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744939,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744949,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744959,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
,,,15744960.39,,,,,,,,,,,,,,,,109374,1128
3,10,2153,15744969,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15744969,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15745089,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15745099,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15745109,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15745119,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15745129,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15745139,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
,,,15745140.95,,,,,,,,,,,,,,,,109404,1144
3,10,2153,15745149,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,10,2153,15745149,374004146,-1221730314,12587,15817,207,180,92,154,102,-270138058,-429420075,385286610,0,0,0,,
3,8,2153,15745269,374004146,-1221730314,12587,15817,214,188,102,158,103,-270138058,-429420075,385286610,0,0,0,,
3,8,2153,15745279,374004166,-1221730267,12671,15901,214,188,102,158,103,-270138051,-429420141,385286678,-20,12,49,,
3,8,2153,15745289,374004169,-1221730270,12665,15895,214,188,102,158,103,-270138050,-429420134,385286677,-32,44,-4,,
3,7,2153,15745299,374004169,-1221730270,12665,15895,217,191,108,158,103,-270138050,-429420134,385286677,0,0,0,,
3,7,2153,15745309,374004169,-1221730270,12665,15895,217,191,108,158,103,-270138050,-429420134,385286677,0,0,0,,
3,7,2153,15745319,374004169,-1221730270,12665,15895,217,191,108,158,103,-270138050,-429420134,385286677,0,0,0,,
,,,15745321.35,,,,,,,,,,,,,,,,109359,1128
3,7,2153,15745329,374004169,-1221730270,12665,15895,217,191,108,158,103,-270138050,-429420134,385286677,0,0,0,,
3,7,2153,15745329,374004169,-1221730270,12665,15895,217,191,108,158,103,-270138050,-429420134,385286677,0,0,0,,
3,9,2153,15745449,374004163,-1221730285,12585,15815,209,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745459,374004163,-1221730285,12585,15815,209,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745469,374004163,-1221730285,12585,15815,209,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745479,374004163,-1221730285,12585,15815,209,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745489,374004163,-1221730285,12585,15815,209,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745499,374004163,-1221730285,12585,15815,209,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
,,,15745502.52,,,,,,,,,,,,,,,,109417,1144
3,9,2153,15745509,374004163,-1221730285,12585,15815,209,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745509,374004163,-1221730285,12585,15815,209,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745629,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745639,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745649,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745659,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745669,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745679,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
,,,15745682.23,,,,,,,,,,,,,,,,109383,1144
3,9,2153,15745689,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745689,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745809,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745819,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745829,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745839,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745849,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745859,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
,,,15745863.44,,,,,,,,,,,,,,,,109328,1128
3,9,2153,15745869,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745869,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745989,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15745999,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746009,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746019,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746029,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746039,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
,,,15746043.23,,,,,,,,,,,,,,,,109360,1128
3,9,2153,15746049,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746049,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746169,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746179,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746189,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746199,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746209,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746219,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
,,,15746222.84,,,,,,,,,,,,,,,,109382,1128
3,9,2153,15746229,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746229,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746349,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746359,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746369,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746379,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746389,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746399,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
,,,15746402.47,,,,,,,,,,,,,,,,109363,1112
3,9,2153,15746409,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746409,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746529,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746539,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746549,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746559,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746569,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746579,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
,,,15746584.39,,,,,,,,,,,,,,,,109341,1176
3,9,2153,15746589,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746589,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746709,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746719,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746729,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746739,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746749,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746759,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
,,,15746765.12,,,,,,,,,,,,,,,,109369,1160
3,9,2153,15746769,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746779,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746779,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746899,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746909,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746919,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746929,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746939,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
,,,15746944.35,,,,,,,,,,,,,,,,109311,1112
3,9,2153,15746949,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746959,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15746959,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747079,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747089,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747099,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747109,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747119,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
,,,15747125.1,,,,,,,,,,,,,,,,109380,1128
3,9,2153,15747129,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747139,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747139,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747259,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747269,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747279,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747289,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747299,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
,,,15747304.59,,,,,,,,,,,,,,,,109344,1112
3,9,2153,15747309,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747319,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747319,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747439,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747449,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747459,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747469,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747479,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
,,,15747488.03,,,,,,,,,,,,,,,,109302,1096
3,9,2153,15747489,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747499,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747499,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747619,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747629,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747639,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747649,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747659,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
,,,15747667.73,,,,,,,,,,,,,,,,109352,1096
3,9,2153,15747669,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747679,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747679,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747799,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747809,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747819,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747829,374004163,-1221730285,12585,15815,210,182,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747839,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
,,,15747847.55,,,,,,,,,,,,,,,,109339,1112
3,9,2153,15747849,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747859,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747859,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747979,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747989,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15747999,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748009,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748019,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
,,,15748028.34,,,,,,,,,,,,,,,,109329,1048
3,9,2153,15748029,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748039,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748039,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748159,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748169,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748179,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748189,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748199,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748209,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
,,,15748209.33,,,,,,,,,,,,,,,,109331,1048
3,9,2153,15748219,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748219,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748339,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748349,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748359,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748369,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748379,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748389,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
,,,15748391.24,,,,,,,,,,,,,,,,109314,1064
3,9,2153,15748399,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748399,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748519,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748529,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748539,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748549,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748559,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748569,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
,,,15748571,,,,,,,,,,,,,,,,109320,1080
3,9,2153,15748579,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748579,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748699,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748709,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748719,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748729,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748739,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748749,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
,,,15748751.8,,,,,,,,,,,,,,,,109294,1064
3,9,2153,15748759,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748759,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748879,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748889,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748899,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748909,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748919,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748929,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
,,,15748931.89,,,,,,,,,,,,,,,,109367,1064
3,9,2153,15748939,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15748939,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15749059,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15749069,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
3,9,2153,15749079,374004163,-1221730285,12585,15815,210,183,97,154,103,-270138029,-429420077,385286624,0,0,0,,
