Fix Mode,SV in Fix,Week Num,Time of Week (0.01s),Latitude (1E-7 deg),Longitude (1E-7 deg),Height Above Ellipsoid (0.01 m),Height Above Sea Level (0.01 m),Geometric Dilution of Precision (0.01),Position Dilution of Precision (0.01),Horizontal Dilution of Precision (0.01),Vertical Dilution of Precision (0.01),Time Dilution of Precision (0.01),ECEF X (0.01 m),ECEF Y (0.01 m),ECEF Z (0.01 m),ECEF-VX (0.01m/s),ECEF-VY (0.01m/s),ECEF-VZ (0.01m/s),Range (raw)
3,7,2152,8221679,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8221689,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8221699,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8221709,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
,,,8221715,,,,,,,,,,,,,,,,22564
3,7,2152,8221719,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8221729,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8221739,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8221739,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8221859,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8221869,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8221879,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8221889,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
,,,8221895,,,,,,,,,,,,,,,,23311
3,7,2152,8221899,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8221909,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8221919,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8221919,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222039,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222049,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222059,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222069,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
,,,8222074,,,,,,,,,,,,,,,,22838
3,7,2152,8222079,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222089,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222099,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222099,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222219,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222229,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222239,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222249,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
,,,8222256,,,,,,,,,,,,,,,,22825
3,7,2152,8222259,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222269,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222279,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222279,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222399,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222409,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222419,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222429,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
,,,8222436,,,,,,,,,,,,,,,,22987
3,7,2152,8222439,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222449,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222459,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222459,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222579,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222589,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222599,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222609,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
,,,8222617,,,,,,,,,,,,,,,,22911
3,7,2152,8222619,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222629,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222639,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222639,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
2,7,2152,8222759,374029075,-1221656690,12069,15299,281,240,147,190,146,-270073710,-429440208,385308275,0,0,0,
3,7,2152,8222769,374029075,-1221656690,12069,15299,339,295,170,241,167,-270073710,-429440208,385308275,0,0,0,
2,7,2152,8222779,374029015,-1221656195,11285,14515,395,342,189,284,198,-270073029,-429439949,385307745,-25,22,30,
2,7,2152,8222789,374029015,-1221656195,11285,14515,395,342,189,284,198,-270073029,-429439949,385307745,0,0,0,
,,,8222796,,,,,,,,,,,,,,,,22975
3,7,2152,8222799,374029015,-1221656203,11291,14521,345,301,177,244,168,-270073037,-429439949,385307749,0,0,0,
3,7,2152,8222809,374029013,-1221656208,11293,14523,287,246,155,192,146,-270073042,-429439949,385307749,-40,13,-9,
3,7,2152,8222819,374029014,-1221656212,11288,14518,287,246,155,192,146,-270073044,-429439944,385307746,-11,44,39,
3,7,2152,8222819,374029014,-1221656212,11288,14518,287,246,155,192,146,-270073044,-429439944,385307746,-11,44,39,
3,7,2152,8222939,374029099,-1221656257,11352,14582,281,240,147,190,146,-270073074,-429439917,385307861,0,0,0,
3,7,2152,8222949,374029101,-1221656256,11355,14585,281,240,147,190,146,-270073074,-429439919,385307863,0,0,0,
3,7,2152,8222959,374029101,-1221656256,11355,14585,281,240,147,190,146,-270073074,-429439919,385307863,0,0,0,
3,7,2152,8222969,374029101,-1221656253,11365,14595,328,274,180,206,179,-270073076,-429439926,385307869,0,0,0,
,,,8222977,,,,,,,,,,,,,,,,22861
3,7,2152,8222979,374029099,-1221656249,11368,14598,281,240,147,190,146,-270073074,-429439931,385307870,0,0,0,
3,7,2152,8222989,374029099,-1221656243,11386,14616,281,240,147,190,146,-270073077,-429439947,385307881,65,-52,18,
3,7,2152,8222999,374029101,-1221656235,11386,14616,281,240,147,190,146,-270073071,-429439949,385307882,-26,-6,62,
3,7,2152,8222999,374029101,-1221656235,11386,14616,281,240,147,190,146,-270073071,-429439949,385307882,-26,-6,62,
3,7,2152,8223119,374029074,-1221656223,11327,14557,281,240,147,190,146,-270073046,-429439930,385307823,0,0,0,
2,7,2152,8223129,374029072,-1221656223,11326,14556,281,240,147,190,146,-270073047,-429439931,385307821,0,0,0,
3,7,2152,8223139,374029072,-1221656222,11334,14564,281,240,147,190,146,-270073049,-429439937,385307825,0,0,0,
3,7,2152,8223149,374029070,-1221656221,11337,14567,281,240,147,190,146,-270073050,-429439940,385307825,0,0,0,
,,,8223158,,,,,,,,,,,,,,,,22843
2,7,2152,8223159,374029068,-1221656219,11336,14566,281,240,147,190,146,-270073049,-429439942,385307823,0,0,0,
3,7,2152,8223169,374029068,-1221656216,11337,14567,281,240,147,190,146,-270073048,-429439944,385307823,0,0,0,
2,7,2152,8223179,374029067,-1221656214,11339,14569,281,240,147,190,146,-270073047,-429439947,385307824,0,0,0,
3,7,2152,8223189,374029066,-1221656211,11342,14572,281,240,147,190,146,-270073047,-429439951,385307825,0,0,0,
3,7,2152,8223189,374029066,-1221656211,11342,14572,281,240,147,190,146,-270073047,-429439951,385307825,0,0,0,
3,7,2152,8223309,374029093,-1221656121,11401,14631,281,240,147,190,146,-270072994,-429440017,385307885,78,-44,39,
3,7,2152,8223319,374029095,-1221656109,11406,14636,281,240,147,190,146,-270072987,-429440025,385307890,75,-40,30,
3,7,2152,8223329,374029097,-1221656098,11408,14638,281,240,147,190,146,-270072979,-429440031,385307892,58,-3,18,
,,,8223339,,,,,,,,,,,,,,,,22865
3,7,2152,8223339,374029099,-1221656090,11420,14650,281,240,147,190,146,-270072977,-429440041,385307901,64,-14,18,
3,7,2152,8223349,374029100,-1221656080,11429,14659,281,240,147,190,146,-270072973,-429440051,385307908,71,-25,11,
3,7,2152,8223359,374029100,-1221656069,11440,14670,281,240,147,190,146,-270072969,-429440064,385307914,81,-19,6,
3,7,2152,8223369,374029101,-1221656058,11451,14681,281,240,147,190,146,-270072966,-429440076,385307922,72,-28,17,
3,7,2152,8223369,374029101,-1221656058,11451,14681,281,240,147,190,146,-270072966,-429440076,385307922,72,-28,17,
3,7,2152,8223489,374029124,-1221655882,11649,14879,328,274,181,206,179,-270072909,-429440279,385308062,45,-73,82,
3,7,2152,8223499,374029129,-1221655856,11672,14902,281,240,147,190,146,-270072897,-429440304,385308081,63,-71,93,
3,7,2152,8223509,374029124,-1221655827,11689,14919,281,240,147,190,146,-270072885,-429440332,385308086,63,-73,92,
3,7,2152,8223519,374029128,-1221655815,11707,14937,281,240,147,190,146,-270072882,-429440347,385308101,40,-79,88,
,,,8223521,,,,,,,,,,,,,,,,22863
3,7,2152,8223529,374029131,-1221655806,11720,14950,281,240,147,190,146,-270072880,-429440359,385308111,26,-88,78,
3,7,2152,8223539,374029132,-1221655797,11725,14955,281,240,147,190,146,-270072875,-429440366,385308116,35,-99,63,
3,7,2152,8223549,374029132,-1221655785,11750,14980,281,240,147,190,146,-270072876,-429440388,385308131,38,-122,51,
3,7,2152,8223549,374029132,-1221655785,11750,14980,281,240,147,190,146,-270072876,-429440388,385308131,38,-122,51,
3,7,2152,8223669,374029124,-1221655638,11843,15073,281,240,147,189,146,-270072808,-429440525,385308180,24,-75,-25,
3,7,2152,8223679,374029125,-1221655610,11870,15100,281,240,147,189,146,-270072799,-429440555,385308197,94,-90,25,
3,7,2152,8223689,374029117,-1221655594,11866,15096,281,240,147,189,146,-270072788,-429440565,385308188,94,-103,19,
3,7,2152,8223699,374029105,-1221655572,11867,15097,281,240,147,189,146,-270072776,-429440583,385308179,91,-111,14,
,,,8223701,,,,,,,,,,,,,,,,22965
3,7,2152,8223709,374029093,-1221655556,11865,15095,281,240,147,189,146,-270072767,-429440596,385308167,69,-112,13,
3,7,2152,8223719,374029081,-1221655538,11869,15099,304,258,154,206,161,-270072760,-429440613,385308159,52,-108,-4,
3,7,2152,8223729,374029070,-1221655517,11873,15103,304,258,154,206,161,-270072750,-429440633,385308151,59,-122,-17,
3,7,2152,8223729,374029070,-1221655517,11873,15103,304,258,154,206,161,-270072750,-429440633,385308151,59,-122,-17,
3,7,2152,8223849,374028966,-1221655285,11787,15017,281,240,147,189,146,-270072577,-429440744,385308007,90,-85,-20,
3,7,2152,8223859,374028943,-1221655271,11790,15020,281,240,147,189,146,-270072576,-429440765,385307989,48,-121,-24,
3,7,2152,8223869,374028930,-1221655257,11784,15014,281,240,147,189,146,-270072568,-429440775,385307973,56,-123,-21,
3,7,2152,8223879,374028917,-1221655239,11784,15014,281,240,147,189,146,-270072558,-429440791,385307962,71,-119,-16,
,,,8223882,,,,,,,,,,,,,,,,22881
3,7,2152,8223889,374028912,-1221655219,11783,15013,281,240,147,189,146,-270072545,-429440803,385307957,88,-104,-12,
3,7,2152,8223899,374028906,-1221655200,11792,15022,281,240,147,189,146,-270072537,-429440821,385307957,77,-100,-4,
3,7,2152,8223909,374028908,-1221655178,11785,15015,281,240,147,189,146,-270072516,-429440826,385307955,77,-86,-11,
3,7,2152,8223909,374028908,-1221655178,11785,15015,281,240,147,189,146,-270072516,-429440826,385307955,77,-86,-11,
3,7,2152,8224029,374028887,-1221654968,11724,14954,281,240,147,189,146,-270072341,-429440896,385307899,88,-46,-17,
3,7,2152,8224039,374028892,-1221654938,11728,14958,281,240,147,189,146,-270072318,-429440910,385307906,93,-49,-14,
3,7,2152,8224049,374028898,-1221654914,11720,14950,281,240,147,189,146,-270072295,-429440912,385307906,110,-43,-10,
3,7,2152,8224059,374028907,-1221654888,11716,14946,281,240,147,189,146,-270072270,-429440917,385307912,106,-40,3,
,,,8224061,,,,,,,,,,,,,,,,22983
3,7,2152,8224069,374028906,-1221654864,11715,14945,281,240,147,189,146,-270072253,-429440928,385307910,57,-81,-21,
3,7,2152,8224079,374028903,-1221654853,11709,14939,281,240,147,189,146,-270072243,-429440930,385307904,78,-54,-18,
3,7,2152,8224089,374028905,-1221654826,11711,14941,281,240,147,189,146,-270072223,-429440943,385307906,95,-59,-9,
3,7,2152,8224089,374028905,-1221654826,11711,14941,281,240,147,189,146,-270072223,-429440943,385307906,95,-59,-9,
3,7,2152,8224209,374028892,-1221654553,11724,14954,281,240,147,189,146,-270072028,-429441089,385307903,90,-47,35,
3,7,2152,8224219,374028888,-1221654532,11722,14952,281,240,147,189,146,-270072012,-429441099,385307899,102,-57,12,
3,7,2152,8224229,374028886,-1221654510,11717,14947,281,240,147,189,146,-270071994,-429441107,385307894,112,-67,4,
3,7,2152,8224239,374028885,-1221654486,11717,14947,281,240,147,189,146,-270071977,-429441119,385307893,102,-79,2,
,,,8224242,,,,,,,,,,,,,,,,23087
3,7,2152,8224249,374028883,-1221654466,11712,14942,281,240,147,189,146,-270071961,-429441126,385307889,104,-75,4,
3,7,2152,8224259,374028885,-1221654444,11717,14947,281,240,147,189,146,-270071945,-429441139,385307893,103,-72,3,
3,7,2152,8224269,374028883,-1221654421,11715,14945,281,240,147,189,146,-270071929,-429441149,385307891,108,-55,-11,
3,7,2152,8224269,374028883,-1221654421,11715,14945,281,240,147,189,146,-270071929,-429441149,385307891,108,-55,-11,
3,7,2152,8224389,374028902,-1221654249,11682,14912,340,296,171,242,167,-270071779,-429441197,385307887,93,-34,24,
3,7,2152,8224399,374028904,-1221654238,11683,14913,281,240,147,189,146,-270071770,-429441202,385307889,87,-41,13,
3,7,2152,8224409,374028907,-1221654219,11674,14904,281,240,147,189,146,-270071752,-429441204,385307886,103,-31,10,
3,7,2152,8224419,374028907,-1221654203,11663,14893,281,240,147,189,146,-270071734,-429441204,385307880,105,-33,7,
,,,8224423,,,,,,,,,,,,,,,,23137
3,7,2152,8224429,374028905,-1221654182,11664,14894,281,240,147,189,146,-270071720,-429441216,385307879,94,-57,0,
3,7,2152,8224439,374028903,-1221654158,11669,14899,281,240,147,189,146,-270071704,-429441231,385307880,102,-70,-13,
3,7,2152,8224449,374028900,-1221654140,11661,14891,281,240,147,189,146,-270071689,-429441236,385307873,92,-67,-28,
3,7,2152,8224449,374028900,-1221654140,11661,14891,281,240,147,189,146,-270071689,-429441236,385307873,92,-67,-28,
3,7,2152,8224569,374028812,-1221653961,11651,14881,281,240,147,189,146,-270071582,-429441364,385307789,58,-83,-78,
3,7,2152,8224579,374028802,-1221653952,11645,14875,281,240,147,189,146,-270071576,-429441370,385307776,53,-75,-88,
3,7,2152,8224589,374028798,-1221653941,11637,14867,281,240,147,189,146,-270071566,-429441373,385307768,67,-84,-77,
3,7,2152,8224599,374028794,-1221653933,11630,14860,281,240,147,189,146,-270071559,-429441373,385307760,56,-82,-67,
,,,8224603,,,,,,,,,,,,,,,,23124
3,7,2152,8224609,374028785,-1221653925,11624,14854,281,240,147,189,146,-270071554,-429441378,385307748,48,-81,-77,
3,7,2152,8224619,374028776,-1221653916,11619,14849,281,240,147,189,146,-270071548,-429441384,385307738,42,-93,-83,
3,7,2152,8224629,374028771,-1221653908,11607,14837,281,240,147,189,146,-270071538,-429441383,385307725,54,-75,-83,
3,7,2152,8224629,374028771,-1221653908,11607,14837,281,240,147,189,146,-270071538,-429441383,385307725,54,-75,-83,
3,7,2152,8224749,374028629,-1221653762,11563,14793,281,240,147,189,146,-270071462,-429441503,385307574,46,-81,-71,
3,7,2152,8224759,374028618,-1221653749,11568,14798,281,240,147,189,146,-270071458,-429441519,385307567,35,-90,-69,
3,7,2152,8224769,374028606,-1221653739,11571,14801,281,240,147,189,146,-270071456,-429441533,385307558,12,-79,-73,
3,7,2152,8224779,374028591,-1221653736,11567,14797,281,240,147,189,146,-270071458,-429441540,385307543,-5,-75,-92,
,,,8224784,,,,,,,,,,,,,,,,23153
3,7,2152,8224789,374028579,-1221653727,11569,14799,281,240,147,189,146,-270071455,-429441552,385307533,-14,-77,-88,
3,7,2152,8224799,374028569,-1221653728,11562,14792,281,240,147,189,146,-270071457,-429441553,385307520,-17,-72,-89,
3,7,2152,8224809,374028559,-1221653719,11577,14807,281,240,147,189,146,-270071460,-429441573,385307521,-28,-72,-83,
3,7,2152,8224809,374028559,-1221653719,11577,14807,281,240,147,189,146,-270071460,-429441573,385307521,-28,-72,-83,
3,7,2152,8224929,374028502,-1221653643,11570,14800,281,240,147,189,146,-270071420,-429441636,385307466,-11,-84,-85,
3,7,2152,8224939,374028494,-1221653635,11567,14797,281,240,147,189,146,-270071417,-429441643,385307457,-1,-79,-84,
3,7,2152,8224949,374028487,-1221653623,11571,14801,281,240,147,189,146,-270071412,-429441655,385307454,15,-79,-63,
3,7,2152,8224959,374028479,-1221653617,11567,14797,281,240,147,189,146,-270071408,-429441659,385307444,16,-66,-72,
,,,8224966,,,,,,,,,,,,,,,,23170
3,7,2152,8224969,374028472,-1221653611,11566,14796,281,240,147,189,146,-270071406,-429441666,385307437,9,-62,-70,
3,7,2152,8224979,374028464,-1221653606,11566,14796,281,240,147,189,146,-270071405,-429441672,385307430,10,-62,-74,
3,7,2152,8224989,374028451,-1221653603,11561,14791,281,240,147,189,146,-270071405,-429441678,385307416,-5,-69,-81,
3,7,2152,8224989,374028451,-1221653603,11561,14791,281,240,147,189,146,-270071405,-429441678,385307416,-5,-69,-81,
3,7,2152,8225119,374028299,-1221653515,11541,14771,281,240,147,189,146,-270071386,-429441793,385307269,-7,-53,-99,
3,7,2152,8225129,374028284,-1221653510,11533,14763,281,240,147,189,146,-270071384,-429441799,385307252,0,-66,-99,
3,7,2152,8225139,374028270,-1221653508,11517,14747,281,240,147,189,146,-270071381,-429441797,385307230,1,-56,-109,
,,,8225149,,,,,,,,,,,,,,,,23130
3,7,2152,8225149,374028261,-1221653512,11500,14730,281,240,147,189,146,-270071380,-429441788,385307211,-13,-50,-93,
3,7,2152,8225159,374028253,-1221653507,11491,14721,281,240,147,189,146,-270071375,-429441790,385307198,-7,-59,-92,
3,7,2152,8225169,374028246,-1221653506,11479,14709,281,240,147,189,146,-270071371,-429441786,385307185,-8,-59,-91,
3,7,2152,8225179,374028241,-1221653504,11470,14700,281,240,147,189,146,-270071368,-429441784,385307176,-12,-54,-86,
3,7,2152,8225179,374028241,-1221653504,11470,14700,281,240,147,189,146,-270071368,-429441784,385307176,-12,-54,-86,
3,7,2152,8225299,374028074,-1221653473,11393,14623,281,240,147,189,146,-270071372,-429441842,385306981,-14,-60,-82,
3,7,2152,8225309,374028062,-1221653471,11389,14619,281,240,147,189,146,-270071373,-429441846,385306968,-9,-55,-85,
3,7,2152,8225319,374028053,-1221653468,11399,14629,281,240,147,189,146,-270071379,-429441859,385306966,-2,-66,-73,
3,7,2152,8225329,374028043,-1221653457,11412,14642,281,240,147,189,146,-270071379,-429441880,385306966,-7,-77,-76,
,,,8225331,,,,,,,,,,,,,,,,23336
3,7,2152,8225339,374028034,-1221653445,11421,14651,281,240,147,189,146,-270071377,-429441897,385306963,-5,-80,-77,
3,7,2152,8225349,374028029,-1221653440,11428,14658,281,240,147,189,146,-270071378,-429441907,385306963,-15,-59,-88,
3,7,2152,8225359,374028023,-1221653432,11442,14672,281,240,147,189,146,-270071381,-429441923,385306966,-23,-66,-90,
3,7,2152,8225359,374028023,-1221653432,11442,14672,281,240,147,189,146,-270071381,-429441923,385306966,-23,-66,-90,
3,7,2152,8225479,374027893,-1221653345,11509,14739,281,240,147,189,146,-270071390,-429442083,385306893,-8,-71,-97,
3,7,2152,8225489,374027884,-1221653344,11510,14740,281,240,147,189,146,-270071393,-429442089,385306885,-26,-69,-93,
3,7,2152,8225499,374027873,-1221653335,11518,14748,281,240,147,189,146,-270071394,-429442105,385306880,-23,-78,-104,
3,7,2152,8225509,374027867,-1221653323,11528,14758,281,240,147,189,146,-270071391,-429442122,385306881,-15,-73,-98,
,,,8225511,,,,,,,,,,,,,,,,23275
3,7,2152,8225519,374027855,-1221653320,11525,14755,281,240,147,189,146,-270071391,-429442128,385306869,-12,-68,-116,
3,7,2152,8225529,374027845,-1221653311,11527,14757,281,240,147,189,146,-270071389,-429442139,385306861,-11,-75,-112,
3,7,2152,8225539,374027837,-1221653305,11539,14769,281,240,147,189,146,-270071392,-429442154,385306861,-20,-76,-92,
3,7,2152,8225539,374027837,-1221653305,11539,14769,281,240,147,189,146,-270071392,-429442154,385306861,-20,-76,-92,
3,7,2152,8225659,374027711,-1221653226,11542,14772,281,240,147,189,146,-270071381,-429442265,385306751,2,-72,-95,
3,7,2152,8225669,374027697,-1221653218,11541,14771,281,240,147,189,146,-270071379,-429442277,385306739,-6,-74,-98,
3,7,2152,8225679,374027682,-1221653212,11531,14761,281,240,147,189,146,-270071375,-429442281,385306720,1,-66,-114,
3,7,2152,8225689,374027665,-1221653203,11529,14759,281,240,147,189,146,-270071374,-429442294,385306703,4,-73,-123,
,,,8225692,,,,,,,,,,,,,,,,23268
3,7,2152,8225699,374027646,-1221653190,11533,14763,281,240,147,189,146,-270071373,-429442313,385306689,-2,-87,-113,
3,7,2152,8225709,374027631,-1221653180,11536,14766,281,240,147,189,146,-270071372,-429442329,385306678,-11,-90,-93,
3,7,2152,8225719,374027617,-1221653172,11533,14763,281,240,147,189,146,-270071370,-429442339,385306663,-6,-87,-90,
3,7,2152,8225719,374027617,-1221653172,11533,14763,281,240,147,189,146,-270071370,-429442339,385306663,-6,-87,-90,
3,7,2152,8225839,374027440,-1221653059,11573,14803,328,275,181,206,180,-270071365,-429442519,385306531,-34,-122,-116,
3,7,2152,8225849,374027428,-1221653052,11570,14800,281,240,147,189,146,-270071363,-429442528,385306520,-18,-104,-113,
3,7,2152,8225859,374027417,-1221653045,11571,14801,281,240,147,189,146,-270071362,-429442538,385306510,-8,-96,-103,
3,7,2152,8225869,374027414,-1221653039,11564,14794,281,240,147,189,146,-270071356,-429442538,385306503,21,-63,-88,
,,,8225872,,,,,,,,,,,,,,,,23370
3,7,2152,8225879,374027403,-1221653033,11564,14794,281,240,147,189,146,-270071355,-429442547,385306494,2,-61,-92,
3,7,2152,8225889,374027392,-1221653027,11561,14791,281,240,147,189,146,-270071353,-429442554,385306483,-2,-66,-99,
3,7,2152,8225899,374027376,-1221653019,11558,14788,281,240,147,189,146,-270071352,-429442565,385306465,-17,-76,-120,
3,7,2152,8225899,374027376,-1221653019,11558,14788,281,240,147,189,146,-270071352,-429442565,385306465,-17,-76,-120,
3,7,2152,8226019,374027199,-1221652930,11496,14726,281,240,147,189,146,-270071323,-429442666,385306272,-19,-91,-141,
3,7,2152,8226029,374027179,-1221652921,11489,14719,281,240,147,189,146,-270071320,-429442677,385306251,-17,-99,-129,
3,7,2152,8226039,374027164,-1221652914,11487,14717,281,240,147,189,146,-270071320,-429442688,385306236,-16,-106,-117,
3,7,2152,8226049,374027142,-1221652903,11489,14719,281,240,147,189,146,-270071320,-429442707,385306217,-12,-101,-106,
,,,8226053,,,,,,,,,,,,,,,,23405
3,7,2152,8226059,374027121,-1221652889,11490,14720,281,240,147,189,146,-270071317,-429442726,385306200,-5,-90,-107,
3,7,2152,8226069,374027103,-1221652881,11484,14714,281,240,147,189,146,-270071315,-429442736,385306181,2,-84,-106,
3,7,2152,8226079,374027086,-1221652873,11478,14708,281,240,147,189,146,-270071313,-429442746,385306162,5,-82,-120,
3,7,2152,8226079,374027086,-1221652873,11478,14708,281,240,147,189,146,-270071313,-429442746,385306162,5,-82,-120,
3,7,2152,8226199,374026872,-1221652820,11388,14618,281,240,147,189,146,-270071312,-429442832,385305918,-12,-53,-94,
3,7,2152,8226209,374026860,-1221652814,11384,14614,281,240,147,189,146,-270071310,-429442839,385305906,-12,-61,-92,
3,7,2152,8226219,374026847,-1221652813,11374,14604,281,240,147,189,146,-270071309,-429442840,385305888,-9,-57,-104,
3,7,2152,8226229,374026832,-1221652812,11360,14590,281,240,147,189,146,-270071308,-429442840,385305867,-7,-56,-116,
,,,8226232,,,,,,,,,,,,,,,,23493
3,7,2152,8226239,374026821,-1221652807,11353,14583,281,240,147,189,146,-270071306,-429442844,385305853,-6,-62,-102,
3,7,2152,8226249,374026810,-1221652804,11347,14577,281,240,147,189,146,-270071305,-429442848,385305839,-11,-63,-117,
3,7,2152,8226259,374026799,-1221652799,11347,14577,281,240,147,189,146,-270071305,-429442856,385305830,-5,-68,-121,
3,7,2152,8226259,374026799,-1221652799,11347,14577,281,240,147,189,146,-270071305,-429442856,385305830,-5,-68,-121,
3,7,2152,8226379,374026632,-1221652788,11334,14564,281,240,147,189,146,-270071351,-429442948,385305674,-16,-74,-113,
3,7,2152,8226389,374026622,-1221652788,11332,14562,281,240,147,189,146,-270071354,-429442952,385305664,-13,-78,-119,
3,7,2152,8226399,374026612,-1221652793,11323,14553,328,275,181,206,180,-270071357,-429442950,385305649,-17,-69,-111,
3,7,2152,8226409,374026599,-1221652794,11320,14550,371,323,213,242,182,-270071362,-429442954,385305637,-14,-75,-107,
,,,8226412,,,,,,,,,,,,,,,,23555
3,7,2152,8226419,374026584,-1221652795,11317,14547,281,240,147,189,146,-270071366,-429442961,385305622,-17,-78,-113,
3,7,2152,8226429,374026574,-1221652793,11310,14540,281,240,147,189,146,-270071366,-429442962,385305608,9,-60,-114,
3,7,2152,8226439,374026557,-1221652793,11310,14540,281,240,147,189,146,-270071372,-429442972,385305593,-6,-75,-121,
3,7,2152,8226439,374026557,-1221652793,11310,14540,281,240,147,189,146,-270071372,-429442972,385305593,-6,-75,-121,
3,7,2152,8226559,374026418,-1221652769,11254,14484,281,240,147,189,146,-270071380,-429443025,385305437,-16,-73,-141,
3,7,2152,8226569,374026404,-1221652764,11261,14491,281,240,147,189,146,-270071384,-429443040,385305429,-32,-84,-124,
