Fix Mode,SV in Fix,Week Num,Time of Week (0.01s),Latitude (1E-7 deg),Longitude (1E-7 deg),Height Above Ellipsoid (0.01 m),Height Above Sea Level (0.01 m),Geometric Dilution of Precision (0.01),Position Dilution of Precision (0.01),Horizontal Dilution of Precision (0.01),Vertical Dilution of Precision (0.01),Time Dilution of Precision (0.01),ECEF X (0.01 m),ECEF Y (0.01 m),ECEF Z (0.01 m),ECEF-VX (0.01m/s),ECEF-VY (0.01m/s),ECEF-VZ (0.01m/s),Range (raw)
2,6,2152,8218249,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218259,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218269,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218279,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218289,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218299,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218309,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218309,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218429,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218439,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218449,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218459,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218469,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218479,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218489,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218489,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218609,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218619,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218629,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218639,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218649,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218659,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218669,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218669,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218789,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218799,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218809,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218819,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218829,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218839,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218849,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218849,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218969,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218979,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218989,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8218999,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219009,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219019,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219029,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219029,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219149,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219159,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219169,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219179,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219189,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219199,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219209,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219209,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219329,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219339,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219349,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219359,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219369,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219379,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219389,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219389,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219509,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219519,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219529,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219539,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219549,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219559,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219569,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219569,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219689,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219699,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219709,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219719,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219729,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219739,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219749,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219749,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219869,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219879,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219889,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219899,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219909,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219919,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219929,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8219929,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220049,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220059,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220069,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220079,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220089,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220099,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220109,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220109,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220229,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220239,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220249,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220259,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220269,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220279,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220289,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220289,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220409,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220419,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220429,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220439,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220449,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220459,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220469,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220479,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220479,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220599,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220609,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220619,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220629,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220639,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220649,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220659,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220659,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220779,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220789,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220799,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220809,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220819,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220829,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220839,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220839,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220959,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220969,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220979,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220989,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8220999,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221009,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221019,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221019,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221139,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221149,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221159,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221169,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221179,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221189,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221199,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221199,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221319,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221329,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221339,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221349,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221359,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221369,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221379,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221379,374028930,-1221655742,11971,15201,44,254,157,200,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221499,374028930,-1221655742,11971,15201,44,254,157,199,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221509,374028930,-1221655742,11971,15201,44,254,157,199,160,-270073010,-429440672,385308088,0,0,0,
2,6,2152,8221519,374028930,-1221655742,11971,15201,44,254,157,199,160,-270073010,-429440672,385308088,0,0,0,
2,7,2152,8221529,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8221539,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8221549,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8221559,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8221559,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8221679,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8221689,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8221699,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8221709,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8221719,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8221729,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8221739,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8221739,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8221859,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8221869,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8221879,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8221889,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8221899,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8221909,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8221919,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8221919,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222039,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222049,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222059,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222069,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222079,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222089,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222099,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222099,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222219,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222229,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222239,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222249,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222259,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222269,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222279,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222279,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222399,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222409,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222419,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222429,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222439,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222449,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222459,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222459,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222579,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222589,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222599,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222609,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222619,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222629,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222639,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222639,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222759,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222769,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222779,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222789,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222799,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222809,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222819,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222819,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222939,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222949,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222959,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222969,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222979,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222989,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222999,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8222999,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8223119,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8223129,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8223139,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8223149,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8223159,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8223169,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8223179,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8223189,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8223189,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8223309,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8223319,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8223329,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8223339,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8223349,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8223359,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8223369,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8223369,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8223489,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
2,7,2152,8223499,374028462,-1221654925,14937,18167,38,247,146,199,159,-270073820,-429443319,385309475,0,0,0,
